remote_id,name,url,address,latitude,longitude
7825,Kappa Delta,https://events.cornell.edu/kappa_delta,"109 Triphammer Rd, Ithaca, NY 14850, USA",42.454903,-76.4804
7824,Kappa Delta Rho,https://events.cornell.edu/kappa_delta_rho,"312 Highland Rd, Ithaca, NY 14850, USA",42.457645,-76.486679
7826,Kappa Kappa Gamma,https://events.cornell.edu/kappa_kappa_gamma,"508 Thurston Ave, Ithaca, NY 14850, USA",42.453926,-76.483147
7827,Kappa Sigma,https://events.cornell.edu/kappa_sigma,"600 University Ave, Ithaca, NY 14850, USA",42.449734,-76.491409
7828,Keeton House,https://events.cornell.edu/keeton_house,"4 Forest Park Lane, Ithaca, NY",42.446968,-76.489693
7829,Kennedy Hall,https://events.cornell.edu/kennedy_hall,"",42.448212,-76.479431
7830,Kenneth Post Greenhouses,https://events.cornell.edu/kenneth_post_greenhouses,"",42.447899,-76.469353
7831,Kimball Hall,https://events.cornell.edu/kimball_hall,"",42.443844,-76.483292
7832,Kinzelberg Hall,https://events.cornell.edu/kinzelberg_hall,"",42.449974,-76.479912
299690,Klarman Hall,https://events.cornell.edu/klarman_hall_459,"232 East Ave, Ithaca, NY 14853",42.449053,-76.483403
7834,Kroch Library,https://events.cornell.edu/kroch_library,"Olin Library, Ithaca, NY 14850, USA",42.447777,-76.484535
7592,"Lab of Ornithology, Johnson Center for Birds and Biodiversity",https://events.cornell.edu/lab_of_ornithology,"310 Sapsucker Woods Rd, Ithaca, NY 14850, USA",42.479969,-76.450737
7836,Lambda Chi Alpha,https://events.cornell.edu/lambda_chi_alpha,"119-25 Edgemore Ln, Ithaca, NY 14850, USA",42.443527,-76.487778
7837,Langmuir Lab,https://events.cornell.edu/langmuir_lab,"Sheffield Center for Cell Culture Technology, 283 Langmuir Lab, Box 1001, Ithaca, NY 14850, USA",42.485577,-76.458626
7838,Large Animal Lab,https://events.cornell.edu/large_animal_lab,"",42.448833,-76.464813
7839,Large Animal Research and Teaching Unit,https://events.cornell.edu/large_animal_research_and_teaching_unit,"",42.44614,-76.467491
7840,Latino Living Center,https://events.cornell.edu/latino_living_center,"520 Thurston Ave, Ithaca, NY 14850, USA",42.453835,-76.482521
7841,Leland Lab,https://events.cornell.edu/leland_lab,"42 Caldwell Dr, Ithaca, NY 14850, USA",42.449471,-76.46257
7843,Libe Slope,https://events.cornell.edu/libe_slope,"Cornell University Dept, 303 Morrill Hall, Ithaca, NY 14853-4701, USA",42.448574,-76.486366
7844,Library Annex,https://events.cornell.edu/library_annex,"Library Freezer, Ithaca, NY 14850, USA",42.442497,-76.458031
7845,Lincoln Hall,https://events.cornell.edu/lincoln_hall,"Dept of Music, 101 Lincoln Hall, Cornell University, Ithaca, NY 14853-4101, USA",42.450138,-76.483635
7846,Live Stream,https://events.cornell.edu/live_stream,"",,
7847,Livestock Pavilion,https://events.cornell.edu/livestock_pavilion,"48 Judd Falls Rd, Ithaca, NY 14850, USA",42.446617,-76.470581
34489,Long Island Horticulture Research & Extension Center - LIHREC (CUAES),https://events.cornell.edu/long_island_horticulture_research_extension_center_lihrec_cuaes_231,"3059 Sound Ave. Riverhead, NY ",40.960373,-72.714073
7848,Louie's Lunch Truck,https://events.cornell.edu/louies_lunch_truck,"598 Thurston Ave, Ithaca, NY 14850, USA",42.453362,-76.481255
7849,Love Lab,https://events.cornell.edu/love_lab,"34 Caldwell Dr, Ithaca, NY 14850, USA",42.449181,-76.461868
7850,Low Rise #6,https://events.cornell.edu/low_rise_6,"Low Rise 6, Ithaca, NY 14850, USA",42.456329,-76.476128
7851,Low Rise #7,https://events.cornell.edu/low_rise_7,"Low Rise 7, Ithaca, NY 14850, USA",42.456177,-76.475342
7852,Lynah Rink,https://events.cornell.edu/lynah_rink,"",42.445721,-76.477394
7853,Lyon Hall,https://events.cornell.edu/lyon_hall,"240 West Ave, Ithaca, NY 14850, USA",42.447769,-76.488098
7855,Machine Shop,https://events.cornell.edu/machine_shop,"695 Dryden Rd, Ithaca, NY 14850, USA",42.443165,-76.471184
7856,Malott Hall,https://events.cornell.edu/malott_hall,,42.4482,-76.4802
7858,Mann Library,https://events.cornell.edu/mann_library,"Cornell University Mann Library, Cornell University, Ithaca, NY 14853, USA",42.448719,-76.476494
7857,Mann Library Addition,https://events.cornell.edu/mann_library_addition,"Cornell University Mann Library, Cornell University, Ithaca, NY 14853, USA",42.448719,-76.476494
7859,Marsha Dodson Field,https://events.cornell.edu/marsha_dodson_field,"",,
7861,Martha Van Rensselaer East,https://events.cornell.edu/mvr_east,"",42.450077,-76.47802
7860,Martha Van Rensselaer Hall,https://events.cornell.edu/mvr,"",42.449879,-76.478691
7863,Martha Van Rensselaer West,https://events.cornell.edu/mvr_west,"",42.450214,-76.479118
7864,Mary Donlon Hall,https://events.cornell.edu/mary_donlon_hall,"",42.455006,-76.477684
7865,McFaddin Hall,https://events.cornell.edu/mcfaddin_hall,"240 West Ave, Ithaca, NY 14850, USA",42.447239,-76.488014
7866,McGraw Hall,https://events.cornell.edu/mcgraw_hall,"740-750 University Ave, Ithaca, NY 14853, USA",42.44939,-76.485428
7867,McGraw Tower,https://events.cornell.edu/mcgraw_tower,"McGraw Tower, Ithaca, NY 14850, USA",42.447559,-76.485054
7868,Mennen Hall,https://events.cornell.edu/mennen_hall,"240 West Ave, Ithaca, NY 14850, USA",42.447987,-76.488014
7869,Merrill Family Sailing Center,https://events.cornell.edu/merrill_family_sailing_center,"",42.470169,-76.503105
7870,Mews Hall,https://events.cornell.edu/mews_hall,"",42.454388,-76.476898
7871,Miller-Heller House,https://events.cornell.edu/miller-heller_house,"122 Eddy St, Ithaca, NY 14850, USA",42.439045,-76.487556
8221,Milstein Hall,https://events.cornell.edu/milstein_hall,"943 University Ave, Ithaca, NY 14850, USA",42.45137,-76.483597
7872,Minn's Garden,https://events.cornell.edu/minns_garden,"",42.447784,-76.477577
7873,Moakley House,https://events.cornell.edu/moakley_house,"",,
7874,Morrill Hall,https://events.cornell.edu/morrill_hall,"Cornell University Dept, 159 Central Avenue, Morrill Hall, Ithaca, NY 14853-4701, USA",42.4486,-76.4854
7875,Morrison Hall,https://events.cornell.edu/morrison_hall,"48 Judd Falls Rd, Ithaca, NY 14850, USA",42.447094,-76.46949
7854,MTJF Library Addition,https://events.cornell.edu/mtjf_library_addition,"Cornell Law School, Myron Taylor Hall, Ithaca, NY 14853, USA",42.443676,-76.485832
7876,Muenscher Greenhouse,https://events.cornell.edu/muenscher_greenhouse,"",,
707521,Mundy Wildflower Garden,https://events.cornell.edu/mundy_wildflower_garden_685,"",,
7877,Museum of the Earth,https://events.cornell.edu/museum_of_the_earth,"1259 Trumansburg Rd, Ithaca, NY 14850, USA",42.466343,-76.536385
34486,Musgrave Research Farm (CUAES),https://events.cornell.edu/musgrave_research_farm_883,"1256 Poplar Ridge Road Aurora, NY ",42.728764,-76.655113
7878,Myron Taylor Hall,https://events.cornell.edu/myron_taylor,"Cornell Law School, Myron Taylor Hall, Ithaca, NY 14853, USA",42.444489,-76.486122
7879,N Barn,https://events.cornell.edu/n_barn,"M, Ithaca, NY 14850, USA",42.448643,-76.464737
7885,Nematode Lab,https://events.cornell.edu/nematode_lab,"",42.447296,-76.46846
7886,New York State Agricultural Experiment Station,https://events.cornell.edu/nysaes,"614 W North St, Geneva, NY 14456, USA",42.87711,-77.007652
48328,New York State Veterinary Diagnostic Laboratory,https://events.cornell.edu/new_york_state_veterinary_diagnostic_laboratory_766," 42.448787, -76.464405",42.448486,-76.464256
7887,Newman Accelerator Building,https://events.cornell.edu/newman_accelerator_building,"",42.450531,-76.480499
7888,Newman Arena,https://events.cornell.edu/newman_arena,"",,
7889,Newman Lab,https://events.cornell.edu/newman_lab,"311 Garden Ave., Ithaca, NY 14850",42.4502,-76.4804
7890,Niemand-Robison Field,https://events.cornell.edu/niemand-robison_field,"",,
7891,North Baker Hall,https://events.cornell.edu/north_baker_hall,"726 University Ave, Ithaca, NY 14850, USA",42.448723,-76.488647
7892,North Campus,https://events.cornell.edu/north_campus,"",42.455261,-76.478317
7893,North Campus Student Center,https://events.cornell.edu/north_campus_student_center,"",42.457272,-76.47686
422768,North Star Dining Room,https://events.cornell.edu/north_star_dining_room_958,"",,
7894,Noyes Community Center,https://events.cornell.edu/noyes_community_center,"217 West Ave, Ithaca, NY 14850, USA",42.446362,-76.487999
7895,Noyes Lodge,https://events.cornell.edu/noyes_lodge,"",42.452106,-76.480278
7880,NYC,https://events.cornell.edu/nyc,"New York City, NY",,
7881,NYC - Cornell Club,https://events.cornell.edu/nyc_cornell_club,"6 E 44th St, New York, NY 10175, USA",40.754414,-73.97934
7882,NYC - ILR Conference Center,https://events.cornell.edu/nyc_ilr_conference_center,"570 Lexington Avenue, 12th Floor, New York, NY 10022",40.757152,-73.972603
7883,NYC - Weill Cornell Medical College,https://events.cornell.edu/nyc_weill_cornell_medical_college,"413 E 69th St, New York, NY 10065, USA",40.7641,-73.9554
37260,NYSIP Foundation Seed Barn,https://events.cornell.edu/nysip_foundation_seed_barn_397,"42.449520,-76.451311",42.450054,-76.451691
7896,O Barn,https://events.cornell.edu/o_barn,"",42.448826,-76.464706
7897,Oak Avenue,https://events.cornell.edu/oak_avenue,"113 Oak Ave, Ithaca, NY 14850, USA",42.442703,-76.484169
7898,Off-Site Location,https://events.cornell.edu/off-site_location,"",,
7900,Olin Hall,https://events.cornell.edu/olin_hall,"",42.445568,-76.484665
7901,Olin Library,https://events.cornell.edu/olin_library,"Olin Library, Ithaca, NY 14850, USA",42.447777,-76.484535
7902,Olive Tjaden Hall,https://events.cornell.edu/olive_tjaden_hall,"815 University Ave, Ithaca, NY 14850, USA",42.450863,-76.485298
7903,Omega Tau Sigma,https://events.cornell.edu/omega_tau_sigma,"200 Willard Way, Ithaca, NY 14850, USA",42.450405,-76.491684
8074,online,https://events.cornell.edu/online,"",,
7907,Other,https://events.cornell.edu/other,"",,
7908,Oxley Equestrian Center,https://events.cornell.edu/oxley_equestrian_center,"214 County Road 174, Ithaca, NY 14850, USA",42.433735,-76.464149
7909,P Barn,https://events.cornell.edu/p_barn,"",42.448959,-76.464172
7593,"Paris, France",https://events.cornell.edu/paris_france,"",,
7918,Parrot Hall,https://events.cornell.edu/parrot_hall,"",42.8769,-77.008034
7920,Pavillion Theatre Arts,https://events.cornell.edu/pavillion_theatre_arts,"",,
7921,Pedestrian Suspension Bridge,https://events.cornell.edu/pedestrian_suspension_bridge,"Pedestrian Suspension Bridge, Ithaca, NY 14850, USA",42.451996,-76.486099
7922,Peony Gardens,https://events.cornell.edu/peony_gardens,"",42.449146,-76.472504
7923,Peter Plaza,https://events.cornell.edu/peter_plaza,"15 East Ave, Ithaca, NY 14853, USA",42.44688,-76.482224
7925,Peterson Oak Grove,https://events.cornell.edu/peterson_oak_grove,"",42.451511,-76.452011
7926,Phi Delta Theta,https://events.cornell.edu/phi_delta_theta,"2 Ridgewood Rd, Ithaca, NY 14850, USA",42.454887,-76.489761
7927,Phi Gamma Delta (The Oaks),https://events.cornell.edu/phi_gamma_delta_the_oaks,"118 McGraw Pl, Ithaca, NY 14850, USA",42.451523,-76.489311
7928,Phi Kappa Psi,https://events.cornell.edu/phi_kappa_psi,"525 Stewart Ave, Ithaca, NY 14850, USA",42.4459,-76.489334
7929,Phi Kappa Tau,https://events.cornell.edu/phi_kappa_tau,"106 The Knolls, Ithaca, NY 14850, USA",42.453526,-76.489098
7930,Phi Sigma Kappa,https://events.cornell.edu/phi_sigma_kappa,"702 University Ave, Ithaca, NY 14850, USA",42.449512,-76.490097
7931,Phillips Hall,https://events.cornell.edu/phillips_hall,"",42.444836,-76.482254
8956,Physical Sciences Building,https://events.cornell.edu/physical_sciences_building,245 East Avenue,42.449699,-76.481903
7932,Pi Delta Psi,https://events.cornell.edu/pi_delta_psi,"124 Triphammer Rd, Ithaca, NY 14850, USA",42.455673,-76.481529
7933,Pi Kappa Alpha,https://events.cornell.edu/pi_kappa_alpha,"17 South Ave, Ithaca, NY 14850, USA",42.444481,-76.48838
7934,Pi Kappa Phi,https://events.cornell.edu/pi_kappa_phi,"55 Ridgewood Rd, Ithaca, NY 14850, USA",42.455338,-76.48848
7935,Pine Tree Road,https://events.cornell.edu/pine_tree_road,"",,
7936,Plant Pathology Greenhouse Complex,https://events.cornell.edu/plant_pathology_greenhouse_complex,"",42.44838,-76.468552
7937,Plant Science Building,https://events.cornell.edu/plant_science,"",42.448257,-76.477287
7940,Print Shop,https://events.cornell.edu/print_shop,"695 Dryden Rd, Ithaca, NY 14850, USA",42.443401,-76.471344
7941,Procenium Theatre,https://events.cornell.edu/procenium_theatre,"",,
7942,Prospect of Whitby,https://events.cornell.edu/prospect_of_whitby,"228 Wait Ave, Ithaca, NY 14850, USA",42.454872,-76.482063
7943,Psi Upsilon,https://events.cornell.edu/psi_upsilon,"1 Forest Park Ln, Ithaca, NY 14850, USA",42.446465,-76.48877
7944,Q Barn,https://events.cornell.edu/q_barn,"",42.448769,-76.464111
7945,R Barn,https://events.cornell.edu/r_barn,"",42.448544,-76.46386
7946,Radio,https://events.cornell.edu/radio,"",,
7947,Rand Hall,https://events.cornell.edu/rand_hall,"883 University Ave, Ithaca, NY 14850, USA",42.451191,-76.483055
7948,Rawlings Green,https://events.cornell.edu/rawlings_green,"",42.453568,-76.477531
7949,Reis Tennis Center,https://events.cornell.edu/reis_tennis_center,"957 Mitchell St, Ithaca, NY 14850, USA",42.434978,-76.466209
7950,Rice Hall,https://events.cornell.edu/rice-hall,"",42.44783,-76.474075
7951,Richard M. Lewis Education Center,https://events.cornell.edu/lewis_education_center,"109 McIntyre Pl, Ithaca, NY 14850, USA",42.450111,-76.471924
7952,Riley-Robb Hall,https://events.cornell.edu/riley-robb_hall,"111 Wing Drive, Ithaca, NY 14853",42.4459,-76.4715
7953,Risley Hall,https://events.cornell.edu/risley_hall,"Risley Hall, Ithaca, NY 14853, USA",42.453102,-76.481888
7955,Robert Purcell Community Center,https://events.cornell.edu/rpcc,"",42.455906,-76.477486
422767,Robert Purcell Marketplace Eatery,https://events.cornell.edu/robert_purcell_marketplace_eatery_701,"",,
7956,Robert Trent Jones Golf Course,https://events.cornell.edu/robert_trent_jones_golf_course,"159 Pleasant Grove Rd, Ithaca, NY 14850, USA",42.460335,-76.474358
7957,Roberts Hall,https://events.cornell.edu/roberts_hall,"Cornell Cooperative Extension: Administration, 365 Roberts Hall, Ithaca, NY 14853, USA",42.448742,-76.479439
7958,Robison Alumni Fields,https://events.cornell.edu/robison_alumni_fields,"",42.446796,-76.475235
7959,Robison Herb Garden,https://events.cornell.edu/robison_herb_garden,"103 Judd Falls Rd, Ithaca, NY 14850, USA",42.449734,-76.471443
7961,Rockefeller Hall,https://events.cornell.edu/rockefeller_hall,Central Campus,42.449066,-76.481926
7962,Rockwell Azalea Garden,https://events.cornell.edu/rockwell_azalea_garden,"B07 Tower Rd, Ithaca, NY 14853, USA",42.44788,-76.480438
7963,Rugby Pitch,https://events.cornell.edu/rugby_pitch,"220 Pine Tree Rd, East Ithaca, NY 14850, USA",42.431721,-76.462837
7964,S Barn,https://events.cornell.edu/s_barn,"",42.448246,-76.463753
7899,S. T. Olin,https://events.cornell.edu/s_t_olin,"",42.450741,-76.481255
7966,Sackett Foot Bridge,https://events.cornell.edu/sackett_foot_bridge,"Sackett Foot Bridge, Ithaca, NY 14850, USA",42.451736,-76.473122
7967,Sage Chapel,https://events.cornell.edu/sage_chapel,Central Campus,42.447216,-76.484467
7968,Sage Hall,https://events.cornell.edu/sage_hall,"Johnson Graduate School-Management, 106 Sage Hall, Ithaca, NY 14853-6201, USA",42.445889,-76.483246
7969,Savage Hall,https://events.cornell.edu/savage_hall,"",42.449677,-76.480156
7970,Schoellkopf Field,https://events.cornell.edu/schoellkopf_field,Central Campus,42.444031,-76.478661
7971,Schoellkopf House,https://events.cornell.edu/schoellkopf_house,"",,
7972,Schoellkopf Memorial Hall,https://events.cornell.edu/schoellkopf_memorial_hall,"",42.445045,-76.478561
7973,Schurman Hall,https://events.cornell.edu/schurman_hall,"",42.447968,-76.466164
7974,Schwartz Center for Performing Arts,https://events.cornell.edu/schwartz_center,"430 College Ave, Ithaca, NY 14850, USA",42.44252,-76.485741
7975,Sculpture Garden,https://events.cornell.edu/sculpture_garden,"",42.45192,-76.455124
7976,Seal and Serpent,https://events.cornell.edu/seal_and_serpent,"301-11 Thurston Ave, Ithaca, NY 14850, USA",42.453297,-76.485466
7977,Seeley Mudd Hall,https://events.cornell.edu/seeley_mudd_hall,"",42.447243,-76.478943
154806,Seneca Place on the Commons,https://events.cornell.edu/seneca_place_on_the_commons_429,"130 East Seneca Street, Ithaca, NY 14850",42.440678,-76.497269
7978,Sheldon Court,https://events.cornell.edu/sheldon_court,"420 College Ave, Ithaca, NY 14850, USA",42.442154,-76.485374
7980,Sibley Hall,https://events.cornell.edu/sibley_hall,"942 University Ave, Ithaca, NY 14850, USA",42.450912,-76.484177
7981,Sigma Alpha Epsilon,https://events.cornell.edu/sigma_alpha_epsilon,"122 McGraw Pl, Ithaca, NY 14850, USA",42.451443,-76.490311
7982,Sigma Chi,https://events.cornell.edu/sigma_chi,"106 Cayuga Heights Rd, Ithaca, NY 14850, USA",42.456703,-76.491119
7983,Sigma Delta Tau,https://events.cornell.edu/sigma_delta_tau,"115 Ridgewood Rd, Ithaca, NY 14850, USA",42.456146,-76.488335
7984,Sigma Nu,https://events.cornell.edu/sigma_nu,"230 N Willard Way, Ithaca, NY 14850, USA",42.451817,-76.491852
7985,Sigma Phi,https://events.cornell.edu/sigma_phi,"",42.44593,-76.488571
7987,Sigma Pi,https://events.cornell.edu/sigma_pi,"730 University Ave, Ithaca, NY 14850, USA",42.449665,-76.488228
7986,Sigma Pi Epsilon,https://events.cornell.edu/sigma_pi_epsilon,"109 McGraw Pl, Ithaca, NY 14850, USA",42.450138,-76.488914
7988,Simon Track,https://events.cornell.edu/simon_track,"",42.447163,-76.473679
7989,Snee Hall,https://events.cornell.edu/snee_hall,"",42.443611,-76.484993
7990,South Baker Hall,https://events.cornell.edu/south_baker_hall,"240 West Ave, Ithaca, NY 14850, USA",42.44849,-76.488319
7991,Space Sciences Building,https://events.cornell.edu/space_sciences,"",42.448891,-76.48114
7965,SPCA,https://events.cornell.edu/spca,"1620 Hanshaw Rd, Ithaca, NY 14850, USA",42.47205,-76.438614
7992,State Theatre,https://events.cornell.edu/state_theatre,"121 E Martin Luther King Jr St, Ithaca, NY 14850, USA",42.439415,-76.499557
7994,Statler Hall,https://events.cornell.edu/statler_hall,"7 East Ave, Ithaca, NY 14850, USA",42.44558,-76.482132
8015,Statler Hotel,https://events.cornell.edu/statler_hotel,"130 Statler Dr, Ithaca, NY 14853, USA",42.446449,-76.482262
7995,Statue of A. D. White,https://events.cornell.edu/statue_of_a_d_white,"29 East Ave, Ithaca, NY 14850, USA",42.449062,-76.483917
7996,Statue of Ezra Cornell,https://events.cornell.edu/statue_of_ezra_cornell,"Cornell University Dept, 303 Morrill Hall, Ithaca, NY 14853-4701, USA",42.449017,-76.485298
7997,Statue of Hercules,https://events.cornell.edu/statue_of_hercules,"15 East Ave, Ithaca, NY 14853, USA",42.446831,-76.482346
7998,Stewart Park,https://events.cornell.edu/stewart_park,"20 Stewart Park Rd, Ithaca, NY 14850, USA",42.462078,-76.50177
7999,Stifel Fencing Salle,https://events.cornell.edu/stifel_fencing_salle,"Cornell Team and Leadership Center, Ithaca, NY 14850, USA",42.445805,-76.476311
8000,Stimson Hall,https://events.cornell.edu/stimson_hall,"204 East Ave., Ithaca, NY 14853, USA",42.447758,-76.483398
8001,Stocking Hall,https://events.cornell.edu/stocking_hall,"",42.447136,-76.47123
8002,Sturtevant Hall,https://events.cornell.edu/sturtevant_hall,"595 W North St, Geneva, NY 14456, USA",42.876606,-77.006729
8003,Sundial on Engineering Quad,https://events.cornell.edu/sundial_on_engineering_quad,"",42.444885,-76.483635
8004,Surge 3 Facility,https://events.cornell.edu/surge_3_facility,"48 Judd Falls Rd, Ithaca, NY 14850, USA",42.445995,-76.470192
8005,T Barn,https://events.cornell.edu/t_barn,"",42.447929,-76.463623
7690,Tatkon Center for First-Year Students,https://events.cornell.edu/carol_tatkon_center,"",,
8006,Tau Epsilon Phi,https://events.cornell.edu/tau_epsilon_phi,"306 Highland Rd, Ithaca, NY 14850, USA",42.457085,-76.486626
8007,Tau Kappa Epsilon,https://events.cornell.edu/tau_kappa_epsilon,"105 Westbourne Ln, Ithaca, NY 14850, USA",42.45599,-76.486656
8008,Taughannock Falls State Park,https://events.cornell.edu/taughannock_falls_state_park,"",42.546509,-76.598488
8009,Teagle Hall,https://events.cornell.edu/teagle_hall,"",42.445766,-76.479179
8010,Television,https://events.cornell.edu/television,"",,
8011,Telluride House,https://events.cornell.edu/telluride_house,"217 West Ave, Ithaca, NY 14850, USA",42.445797,-76.487091
8016,Theta Delta Chi,https://events.cornell.edu/theta_delta_chi,"800-02 University Ave, Ithaca, NY 14850, USA",42.450077,-76.487617
235353,Thurston Ave. Bridge,https://events.cornell.edu/thurston_ave_bridge_197,"42.451626,-76.481905",42.451444,-76.481746
8017,Thurston Hall,https://events.cornell.edu/thurston_hall,Central Campus,42.443935,-76.483727
8018,Tjaden Hall,https://events.cornell.edu/tjaden_hall,"815 University Ave, Ithaca, NY 14850, USA",42.450863,-76.485298
8019,To Be Announced,https://events.cornell.edu/to_be_announced,"",,
8020,Tobin Field House,https://events.cornell.edu/tobin_field_house,"",42.456501,-76.481026
8021,Toboggan Lodge,https://events.cornell.edu/toboggan_lodge,"38 Forest Home Dr, Ithaca, NY 14850, USA",42.4512,-76.4786
8022,Tompkins Co. Cooperative Extension,https://events.cornell.edu/tompkins_co_cooperative_extension,"615 Willow Ave, Ithaca, NY 14850, USA",42.4506,-76.503502
11290,Tompkins Cortland Community College (TC3),https://events.cornell.edu/1309524926_806,"170 North St, Dryden, NY 13053, USA",42.502712,-76.282768
8024,Tompkins County Public Library,https://events.cornell.edu/tompkins_county_public_library,"101 E Green St, Ithaca, NY 14850, USA",42.438385,-76.498367
8023,Tompkins County Regional Airport,https://events.cornell.edu/tompkins_county_airport,"",42.489841,-76.462273
8025,Town of Ithaca,https://events.cornell.edu/town_of_ithaca,"",,
8026,Townhouse A,https://events.cornell.edu/townhouse_a,"",42.457188,-76.477943
8027,Townhouse B,https://events.cornell.edu/townhouse_b,"",42.457054,-76.477318
8028,Townhouse C,https://events.cornell.edu/townhouse_c,"",42.45694,-76.476646
8029,Townhouse Community Center,https://events.cornell.edu/townhouse_community_center,"",,
8030,Townhouse D,https://events.cornell.edu/townhouse_d,"",42.457233,-76.476326
8031,Townhouse E,https://events.cornell.edu/townhouse_e,"",42.456947,-76.475929
8032,Townhouse F,https://events.cornell.edu/townhouse_f,"",42.457256,-76.475662
8033,Townhouse G,https://events.cornell.edu/townhouse_g,"",42.457001,-76.475281
8034,Townhouse H,https://events.cornell.edu/townhouse_h,"130 Pleasant Grove Rd, Ithaca, NY 14850, USA",42.457253,-76.474876
8035,Trillium,https://events.cornell.edu/trillium,"",42.447895,-76.479141
8036,Triphammer,https://events.cornell.edu/triphammer,"150 Triphammer Rd, Ithaca, NY 14850, USA",42.456013,-76.481544
8037,Trolley Foot Bridge,https://events.cornell.edu/trolley_foot_bridge,"",42.443008,-76.484299
8038,Turfgrass Field Research Lab,https://events.cornell.edu/turfgrass_field_research_lab,"3 Bluegrass Ln, Ithaca, NY 14850, USA",42.459637,-76.460838
8039,Ujamaa Residential College,https://events.cornell.edu/ujamaa_residential_college,"1 Sisson Pl, Ithaca, NY 14850, USA",42.455341,-76.476723
11163,Undergraduate Admissions Office,https://events.cornell.edu/1308666245_614,410 Thurston Avenue,,
8040,Upson Hall,https://events.cornell.edu/upson_hall,"",42.443924,-76.48217
8041,Uris Hall,https://events.cornell.edu/uris_hall,Central Campus,42.447296,-76.482254
8042,Uris Library,https://events.cornell.edu/uris_library,"McGraw Tower, Ithaca, NY 14850, USA",42.44772,-76.485367
8045,Various,https://events.cornell.edu/various,"",,
8046,Vet Education Center,https://events.cornell.edu/vet_education_center,"",42.447426,-76.465805
8047,Vet Medical Center,https://events.cornell.edu/vet_medical_center,"Veterinary Medical Center, Ithaca, NY 14850, USA",42.447392,-76.464363
8048,Vet Research Tower,https://events.cornell.edu/vet_research_tower,"",42.447319,-76.466286
8049,Video,https://events.cornell.edu/video,"",,
8050,Virology Lab,https://events.cornell.edu/virology_lab,"",42.447823,-76.468506
8051,Von Cramm Hall,https://events.cornell.edu/von_cramm_hall,"623 University Ave, Ithaca, NY 14850, USA",42.448929,-76.491302
8053,Ward Center for Nuclear Science,https://events.cornell.edu/ward_center_for_nuclear_science,"",42.44334,-76.48307
8054,Ward Lab,https://events.cornell.edu/ward_lab,"",42.44334,-76.48307
8055,Wari Cooperative,https://events.cornell.edu/wari_house,"208 Dearborn Pl, Ithaca, NY 14850, USA",42.456371,-76.482513
8056,Warren Hall,https://events.cornell.edu/warren_hall,"",42.4492,-76.477325
7594,"Washington, DC",https://events.cornell.edu/washington_dc,"1337 22nd St NW, Washington D.C., DC 20037, USA",38.908337,-77.048492
8057,Watermargin,https://events.cornell.edu/watermargin,"103 McGraw Pl, Ithaca, NY 14850, USA",42.450134,-76.488167
8058,Wee Stinky Glen,https://events.cornell.edu/wee_stinky_glen,"15 East Ave, Ithaca, NY 14853, USA",42.446548,-76.483292
8059,"Weill Cornell Medical College in Doha, Qatar",https://events.cornell.edu/wcmc_doha,"",25.318113,51.43932
8061,Weill Hall,https://events.cornell.edu/weill_hall,"",42.446873,-76.477196
7700,Weinhold Chilled Water Plant,https://events.cornell.edu/chilled_water_plant,"101 Forest Home Dr, Ithaca, NY 14850, USA",42.451332,-76.479256
8062,West Campus,https://events.cornell.edu/west_campus,"661 Stewart Ave, Ithaca, NY 14850, USA",42.447582,-76.489159
8063,West Campus War Memorial,https://events.cornell.edu/west_campus_war_memorial,"240 West Ave, Ithaca, NY 14850, USA",42.44751,-76.488152
8064,White Hall,https://events.cornell.edu/white_hall,"123 Central Ave., Ithaca, NY 14850, USA",42.4503,-76.4853
8066,Willard Straight Hall,https://events.cornell.edu/willard_straight,Central Campus,42.44648,-76.485527
8065,Willard Straight Theatre,https://events.cornell.edu/willard_straight_theatre,Central Campus,42.446495,-76.485542
8067,William T. Keeton House,https://events.cornell.edu/william_t_keeton_house,"4 Forest Park Lane, Ithaca, NY",42.446968,-76.489693
34488,Willsboro Research Farm (CUAES),https://events.cornell.edu/willsboro_research_farm_cuaes_602,"48 Sayward Lane Willsboro, NY ",44.378647,-73.389587
8068,Wilson Synchrotron Lab,https://events.cornell.edu/wilson_lab,"",42.445,-76.472862
8069,Wing Hall,https://events.cornell.edu/wing_hall,"",42.446625,-76.471596
8070,Winter Garden,https://events.cornell.edu/winter_garden,"",42.449104,-76.471413
8052,WVBR,https://events.cornell.edu/wvbr,"",,
8071,Zeta Beta Tau,https://events.cornell.edu/zeta_beta_tau,"199 Edgecliff Pl, Ithaca, NY 14850, USA",42.454014,-76.492432
8072,Zeta Psi,https://events.cornell.edu/zeta_psi,"522-34 Thurston Ave, Ithaca, NY 14850, USA",42.454098,-76.481857
8073,Zucker Shrub Collection and Harris Lilac Collection,https://events.cornell.edu/zucker_shrub_collection_and_harris_lilac_collection,"",42.45261,-76.456108
